run_id,iter,time_this_iter_s,time_total_s,delta_env_steps,cum_env_steps,episodes_this_iter,throughput_steps_per_s,train_episode_return_mean,train_episode_return_min,train_episode_return_max,train_episode_len_mean,train_episode_len_min,train_episode_len_max,train_return_archer_0,train_return_mean_all_agents,total_loss,policy_loss,vf_loss,entropy,mean_kl,curr_kl_coeff,curr_entropy_coeff,vf_explained_var,grad_norm,lr,module_train_batch_size_mean,num_trainable_parameters,num_module_steps_trained,num_module_steps_trained_lifetime,weights_seq_no,cpu_util_percent,ram_util_percent
ppo_kaz_2025-08-31_11-04-47_seed111,13,5.940228223800659,85.28227829933167,512,7936,3.0,86.19197456901979,1.21,0.0,6.0,176.44,164,295,1.21,1.21,0.02227369,-0.03036775,0.067115024,1.672134,0.011238817,0.20000000298023224,0.01,0.6616456,0.37495506,0.0001,128.0,40583,15616,218624,14.0,70.67777777777778,91.1
ppo_kaz_2025-08-31_11-04-47_seed111,14,20.132516622543335,105.414794921875,512,8448,3.0,25.431495207444126,1.36,0.0,6.0,177.44,164,295,1.36,1.36,0.07876434,-0.01472875,0.108006395,1.6533554,0.01010131,0.20000000298023224,0.01,0.6364244,0.33128384,0.0001,128.0,40583,15616,234240,15.0,70.04814814814814,89.44074074074072
ppo_kaz_2025-08-31_11-04-47_seed111,15,5.334311008453369,110.74910593032837,512,8960,3.0,95.98240507323726,1.46,0.0,6.0,177.24,164,295,1.46,1.46,0.11213002,0.014212037,0.11186249,1.6272248,0.011638774,0.20000000298023224,0.01,0.4951343,0.32520282,0.0001,128.0,40583,15616,249856,16.0,64.2625,85.625
ppo_kaz_2025-08-31_11-04-47_seed111,16,4.7342963218688965,115.48340225219727,512,9472,3.0,108.14701176074345,1.43,0.0,4.0,175.24,164,295,1.43,1.43,-0.0007791652,-0.1280914,0.14128415,1.660235,0.013152088,0.20000000298023224,0.01,0.66244006,0.46736184,0.0001,128.0,40583,15616,265472,17.0,54.52857142857143,85.74285714285713
ppo_kaz_2025-08-31_11-04-47_seed111,17,5.330597400665283,120.81399965286255,512,9984,3.0,96.04927206397167,1.42,0.0,4.0,174.44,164,295,1.42,1.42,0.0400161,-0.008672312,0.06326952,1.6859943,0.011394224,0.20000000298023224,0.01,0.48440695,0.25430536,0.0001,128.0,40583,15616,281088,18.0,59.542857142857144,86.02857142857144
ppo_kaz_2025-08-31_11-04-47_seed111,18,4.435114622116089,125.24911427497864,512,10496,2.0,115.44233771250623,1.69,0.0,7.0,177.44,164,295,1.69,1.69,0.055442445,-0.11780286,0.18770674,1.6466981,0.010027923,0.20000000298023224,0.01,0.6856042,0.39218795,0.0001,128.0,40583,15616,296704,19.0,54.800000000000004,86.01428571428572
ppo_kaz_2025-08-31_11-04-47_seed111,19,30.253870964050293,155.50298523902893,512,11008,3.0,16.923454212136793,1.96,0.0,7.0,178.42,164,295,1.96,1.96,-0.14444155,-0.2458393,0.11603499,1.6439123,0.009009411,0.20000000298023224,0.01,0.4971347,0.5466785,0.0001,128.0,40583,15616,312320,20.0,74.21463414634147,90.10487804878049
ppo_kaz_2025-08-31_11-04-47_seed111,20,5.422640562057495,160.92562580108643,512,11520,3.0,94.41894481859839,2.14,0.0,7.0,178.6,164,264,2.14,2.14,0.08073118,-0.097736664,0.19226056,1.6090682,0.011489829,0.20000000298023224,0.01,0.28214967,0.29790804,0.0001,128.0,40583,15616,327936,21.0,63.425,90.075
ppo_kaz_2025-08-31_11-04-47_seed111,21,4.37628960609436,165.3019154071808,512,12032,2.0,116.9940854204429,2.49,0.0,10.0,181.2,164,304,2.49,2.49,0.16193597,-0.09911123,0.27506834,1.6267847,0.011233681,0.20000000298023224,0.01,0.27249074,0.3384606,0.0001,128.0,40583,15616,343552,22.0,47.75,87.91666666666667
ppo_kaz_2025-08-31_11-04-47_seed111,22,5.377293825149536,170.67920923233032,512,12544,3.0,95.21518009772544,2.88,1.0,10.0,186.4,164,304,2.88,2.88,0.2571758,0.08653741,0.18484294,1.6009257,0.009023253,0.20000000298023224,0.01,0.48874944,0.46334234,0.0001,128.0,40583,15616,359168,23.0,62.3,87.5
ppo_kaz_2025-08-31_11-04-47_seed111,23,4.538509368896484,175.2177186012268,512,13056,2.0,112.8123704026836,3.07,1.0,10.0,187.6,164,304,3.07,3.07,0.21900317,-0.02301257,0.25609264,1.5767882,0.008455024,0.20000000298023224,0.01,0.3687967,0.35195062,0.0001,128.0,40583,15616,374784,24.0,59.15,87.44999999999999
ppo_kaz_2025-08-31_11-04-47_seed111,24,18.669044256210327,193.88676285743713,512,13568,3.0,27.425078272535632,3.31,1.0,10.0,192.0,164,304,3.31,3.31,0.13312027,-0.16835773,0.315596,1.5839572,0.008607732,0.20000000298023224,0.01,0.28875244,0.8332576,0.0001,128.0,40583,15616,390400,25.0,60.55,87.43846153846154
ppo_kaz_2025-08-31_11-04-47_seed111,25,5.617816925048828,199.50457978248596,512,14080,3.0,91.13860541041926,3.14,0.0,10.0,191.2,164,304,3.14,3.14,-0.009134749,-0.061513677,0.06595292,1.562856,0.010272821,0.20000000298023224,0.01,0.6232854,0.40690917,0.0001,128.0,40583,15616,406016,26.0,68.46249999999999,87.525
ppo_kaz_2025-08-31_11-04-47_seed111,26,4.94974946975708,204.45432925224304,512,14592,2.0,103.43957873591681,3.15,0.0,10.0,193.0,164,304,3.15,3.15,0.1256013,-0.034957707,0.1744189,1.5557661,0.008488878,0.20000000298023224,0.01,0.659189,0.34488255,0.0001,128.0,40583,15616,421632,27.0,60.57142857142857,87.54285714285716
ppo_kaz_2025-08-31_11-04-47_seed111,27,4.906728267669678,209.36105751991272,512,15104,3.0,104.34651606316912,3.46,0.0,10.0,196.2,164,304,3.46,3.46,0.100814976,-0.015881948,0.12935203,1.617662,0.017607527,0.20000000298023224,0.01,0.45488483,0.41692668,0.0001,128.0,40583,15616,437248,28.0,48.6857142857143,87.48571428571428
ppo_kaz_2025-08-31_11-04-47_seed111,28,5.386450290679932,214.74750781059265,512,15616,3.0,95.05332312931644,3.38,0.0,10.0,191.4,164,304,3.38,3.38,0.2837828,0.006521288,0.29130316,1.5792202,0.008752429,0.20000000298023224,0.01,0.41942167,0.630753,0.0001,128.0,40583,15616,452864,29.0,58.7625,87.5625
ppo_kaz_2025-08-31_11-04-47_seed111,29,18.747732162475586,233.49523997306824,512,16128,3.0,27.309969843968148,3.5,0.0,10.0,190.4,164,304,3.5,3.5,0.15154815,-0.03628843,0.20094815,1.5340323,0.011144002,0.20000000298023224,0.01,0.5301509,0.61447376,0.0001,128.0,40583,15616,468480,30.0,64.84615384615384,89.89615384615385
ppo_kaz_2025-08-31_11-04-47_seed111,30,3.8396646976470947,237.33490467071533,512,16640,3.0,133.34497679282987,3.51,0.0,10.0,189.8,164,304,3.51,3.51,-0.109221384,-0.23216617,0.13675708,1.5554396,0.008710469,0.20000000298023224,0.01,0.6385412,0.4760788,0.0001,128.0,40583,15616,484096,31.0,52.239999999999995,90.22
ppo_kaz_2025-08-31_11-04-47_seed111,31,4.801041603088379,242.1359462738037,512,17152,3.0,106.64352495313608,3.22,0.0,8.0,186.0,164,284,3.22,3.22,0.055256125,-0.053318452,0.12197798,1.5007726,0.008021533,0.20000000298023224,0.01,0.62170327,0.26114827,0.0001,128.0,40583,15616,499712,32.0,53.82857142857143,90.3
ppo_kaz_2025-08-31_11-04-47_seed111,32,4.102963924407959,246.23891019821167,512,17664,2.0,124.7878386047178,3.06,0.0,9.0,186.4,164,284,3.06,3.06,0.22849189,0.012636033,0.22814518,1.5069779,0.013902371,0.20000000298023224,0.01,0.54425526,0.35340765,0.0001,128.0,40583,15616,515328,33.0,51.21666666666667,90.33333333333333
ppo_kaz_2025-08-31_11-04-47_seed111,33,4.740036725997925,250.9789469242096,512,18176,2.0,108.01604071795627,2.86,0.0,9.0,184.0,164,284,2.86,2.86,0.08250653,0.019259857,0.07686022,1.5382444,0.00884451,0.20000000298023224,0.01,0.79477066,0.40422675,0.0001,128.0,40583,15616,530944,34.0,53.08571428571429,90.41428571428571
ppo_kaz_2025-08-31_11-04-47_seed111,34,15.85351276397705,266.83245968818665,512,18688,3.0,32.29568157054667,3.1,0.0,9.0,188.4,164,284,3.1,3.1,-0.008396642,-0.096648514,0.10099604,1.4606673,0.009312471,0.20000000298023224,0.01,0.699503,0.46713194,0.0001,128.0,40583,15616,546560,35.0,51.25454545454545,90.40454545454548
ppo_kaz_2025-08-31_11-04-47_seed111,35,3.780585527420044,270.6130452156067,512,19200,3.0,135.42875734103555,3.22,0.0,9.0,188.6,164,284,3.22,3.22,0.01637982,-0.044018127,0.07361086,1.4826623,0.008068482,0.20000000298023224,0.01,0.45697242,0.29920405,0.0001,128.0,40583,15616,562176,36.0,48.26666666666666,90.38333333333334
ppo_kaz_2025-08-31_11-04-47_seed111,36,4.7176783084869385,275.3307235240936,512,19712,3.0,108.52795941574267,2.95,0.0,9.0,184.8,164,264,2.95,2.95,0.17900813,0.02814417,0.16386062,1.4380115,0.0069173006,0.20000000298023224,0.01,0.43459272,0.40559772,0.0001,128.0,40583,15616,577792,37.0,56.48571428571428,90.42857142857143
ppo_kaz_2025-08-31_11-04-47_seed111,37,4.919047117233276,280.2497706413269,512,20224,3.0,104.0851993887741,2.85,0.0,9.0,184.4,164,264,2.85,2.85,0.014460516,-0.10168392,0.12803237,1.4180003,0.011460318,0.20000000298023224,0.01,0.38707554,0.53520757,0.0001,128.0,40583,15616,593408,38.0,61.60000000000001,90.9857142857143
ppo_kaz_2025-08-31_11-04-47_seed111,38,4.014665842056274,284.2644364833832,512,20736,3.0,127.53240746376999,2.68,0.0,9.0,183.8,164,264,2.68,2.68,0.18674824,0.049142838,0.15041047,1.4717543,0.0095624225,0.20000000298023224,0.01,0.5816649,0.32651177,0.0001,128.0,40583,15616,609024,39.0,43.28,90.55999999999999
ppo_kaz_2025-08-31_11-04-47_seed111,39,17.85089135169983,302.115327835083,512,21248,2.0,28.682041132430367,2.61,0.0,9.0,185.44,164,308,2.61,2.61,0.09450292,-0.038964383,0.14599468,1.4260539,0.00866588,0.20000000298023224,0.01,0.6776509,0.5006211,0.0001,128.0,40583,15616,624640,40.0,56.284000000000006,90.736
ppo_kaz_2025-08-31_11-04-47_seed111,40,6.424661159515381,308.5399889945984,512,21760,2.0,79.69291878400334,2.86,0.0,9.0,191.56,164,308,2.86,2.86,0.18284254,0.03237541,0.16319486,1.4066749,0.00669506,0.20000000298023224,0.01,0.6905038,0.42978135,0.0001,128.0,40583,15616,640256,41.0,66.43333333333334,91.55555555555554
ppo_kaz_2025-08-31_11-04-47_seed111,41,7.477045774459839,316.0170347690582,512,22272,3.0,68.47624254874756,2.95,0.0,9.0,194.36,164,308,2.95,2.95,-0.04502561,-0.19240193,0.16002259,1.4816226,0.010849783,0.20000000298023224,0.01,0.619259,0.6342651,0.0001,128.0,40583,15616,655872,42.0,81.2090909090909,92.09090909090911
ppo_kaz_2025-08-31_11-04-47_seed111,42,6.699311256408691,322.7163460254669,512,22784,2.0,76.42576682942008,2.84,0.0,8.0,190.96,164,308,2.84,2.84,0.17228284,-0.07324514,0.25753,1.3533751,0.0076586865,0.20000000298023224,0.01,0.50214565,0.43964013,0.0001,128.0,40583,15616,671488,43.0,81.74444444444445,95.07777777777778
ppo_kaz_2025-08-31_11-04-47_seed111,43,5.136257886886597,327.8526039123535,512,23296,3.0,99.68346825169927,3.15,0.0,9.0,192.76,164,308,3.15,3.15,-0.039785486,-0.24160428,0.21376534,1.3828871,0.009411794,0.20000000298023224,0.01,0.2716744,0.69075775,0.0001,128.0,40583,15616,687104,44.0,59.75714285714286,94.6
ppo_kaz_2025-08-31_11-04-47_seed111,44,22.788325309753418,350.64092922210693,512,23808,3.0,22.467644859399286,3.08,0.0,9.0,191.76,164,308,3.08,3.08,0.049290445,-0.07163946,0.13232952,1.3971168,0.012857921,0.20000000298023224,0.01,0.51130056,0.29180214,0.0001,128.0,40583,15616,702720,45.0,74.384375,95.584375
ppo_kaz_2025-08-31_11-04-47_seed111,45,7.053144693374634,357.69407391548157,512,24320,3.0,72.59173351157064,3.12,0.0,9.0,192.76,164,308,3.12,3.12,0.12950152,-0.064520694,0.2060098,1.3328453,0.006704202,0.20000000298023224,0.01,0.44780385,0.2921652,0.0001,128.0,40583,15616,718336,46.0,75.61111111111111,95.66666666666667
ppo_kaz_2025-08-31_11-04-47_seed111,46,7.759330987930298,365.45340490341187,512,24832,3.0,65.9850702072666,3.19,0.0,9.0,192.96,164,308,3.19,3.19,0.08688263,-0.02063247,0.11989094,1.4007828,0.008159906,0.20000000298023224,0.01,0.5579487,0.29340675,0.0001,128.0,40583,15616,733952,47.0,82.43636363636364,95.76363636363637
ppo_kaz_2025-08-31_11-04-47_seed111,47,8.500866413116455,373.9542713165283,512,25344,2.0,60.22915490237642,3.31,0.0,9.0,194.36,164,308,3.31,3.31,-0.05949262,-0.12741005,0.08001466,1.3481877,0.00692325,0.20000000298023224,0.01,0.6025375,0.3814858,0.0001,128.0,40583,15616,749568,48.0,84.31818181818181,95.4
ppo_kaz_2025-08-31_11-04-47_seed111,48,8.022379875183105,381.9766511917114,512,25856,3.0,63.8214604601124,3.22,0.0,9.0,193.36,164,308,3.22,3.22,-0.021561727,-0.13783218,0.12831631,1.3061312,0.005077424,0.20000000298023224,0.01,0.52185297,0.22250141,0.0001,128.0,40583,15616,765184,49.0,80.62499999999999,95.45833333333336
