run_id,iter,time_this_iter_s,time_total_s,delta_env_steps,cum_env_steps,episodes_this_iter,throughput_steps_per_s,train_episode_return_mean,train_episode_return_min,train_episode_return_max,train_episode_len_mean,train_episode_len_min,train_episode_len_max,train_return_archer_0,train_return_mean_all_agents,total_loss,policy_loss,vf_loss,entropy,mean_kl,curr_kl_coeff,curr_entropy_coeff,vf_explained_var,grad_norm,lr,module_train_batch_size_mean,num_trainable_parameters,num_module_steps_trained,num_module_steps_trained_lifetime,weights_seq_no,cpu_util_percent,ram_util_percent
ppo_kaz_2025-08-31_11-02-28_seed111,13,2.9708516597747803,78.18598484992981,512,7936,3.0,172.34115285271923,2.89,0.0,12.0,187.6,121,391,2.89,2.89,0.32120937,0.11140753,0.22672008,1.710801,0.0075911605,0.02500000037252903,0.01,0.15967959,0.50902075,0.0001,128.0,12103,15616,218624,14.0,48.25,84.175
ppo_kaz_2025-08-31_11-02-28_seed111,14,9.656105518341064,87.84209036827087,512,8448,2.0,53.023447085110405,3.27,0.0,12.0,192.6,121,391,3.27,3.27,0.28207114,-0.08552563,0.38434532,1.7025762,0.011089021,0.02500000037252903,0.01,0.2892779,0.55396587,0.0001,128.0,12103,15616,234240,15.0,23.75714285714286,84.60000000000001
ppo_kaz_2025-08-31_11-02-28_seed111,15,2.2784066200256348,90.12049698829651,512,8960,3.0,224.718448190885,3.17,0.0,12.0,186.21,121,391,3.17,3.17,0.19177309,0.0610265,0.14761074,1.7110704,0.009862648,0.02500000037252903,0.01,0.3387624,0.23312871,0.0001,128.0,12103,15616,249856,16.0,19.9,84.3
ppo_kaz_2025-08-31_11-02-28_seed111,16,2.3982510566711426,92.51874804496765,512,9472,2.0,213.48890833417337,3.06,0.0,8.0,183.5,121,297,3.06,3.06,0.45928478,0.17873283,0.29739207,1.7119169,0.01116304,0.02500000037252903,0.01,0.3966093,0.7732412,0.0001,128.0,12103,15616,265472,17.0,34.575,84.19999999999999
ppo_kaz_2025-08-31_11-02-28_seed111,17,2.2175583839416504,94.7363064289093,512,9984,3.0,230.88456372000172,3.06,0.0,8.0,183.56,121,297,3.06,3.06,0.14021406,-0.007462524,0.16441642,1.6965691,0.009035659,0.02500000037252903,0.01,0.48307288,0.38951293,0.0001,128.0,12103,15616,281088,18.0,26.933333333333334,84.23333333333333
ppo_kaz_2025-08-31_11-02-28_seed111,18,1.9831445217132568,96.71945095062256,512,10496,2.0,258.1758386210191,3.03,0.0,8.0,185.52,145,297,3.03,3.03,0.3420073,-0.041612845,0.39985952,1.6477107,0.009510244,0.02500000037252903,0.01,0.36323875,0.30154622,0.0001,128.0,12103,15616,296704,19.0,19.633333333333336,84.2
ppo_kaz_2025-08-31_11-02-28_seed111,19,9.069717168807983,105.78916811943054,512,11008,1,56.451594958312384,3.4,0.0,14.0,194.92,145,451,3.4,3.4,0.18813756,-0.07061281,0.27459118,1.6133007,0.011688689,0.02500000037252903,0.01,0.5648158,0.44947305,0.0001,128.0,12103,15616,312320,20.0,26.04615384615385,84.15384615384617
ppo_kaz_2025-08-31_11-02-28_seed111,20,2.413898229598999,108.20306634902954,512,11520,2.0,212.10504805956725,4.06,0.0,16.0,209.16,145,454,4.06,4.06,0.11623539,-0.12905212,0.2616164,1.6606029,0.011084907,0.02500000037252903,0.01,0.59793603,0.3365162,0.0001,128.0,12103,15616,327936,21.0,18.8,84.1
ppo_kaz_2025-08-31_11-02-28_seed111,21,2.702390432357788,110.90545678138733,512,12032,1,189.46189043205317,4.29,0.0,25.0,213.96,145,684,4.29,4.29,0.637849,-0.047406465,0.7013993,1.6326208,0.0072897067,0.02500000037252903,0.01,0.3427617,0.49302408,0.0001,128.0,12103,15616,343552,22.0,27.25,84.27499999999999
ppo_kaz_2025-08-31_11-02-28_seed111,22,3.2821853160858154,114.18764209747314,512,12544,3.0,155.99362945495955,5.1,0.0,25.0,228.24,141,684,5.1,5.1,0.5834107,0.08809334,0.51170695,1.6615534,0.009036474,0.02500000037252903,0.01,0.22327298,0.52253443,0.0001,128.0,12103,15616,359168,23.0,40.459999999999994,85.36
ppo_kaz_2025-08-31_11-02-28_seed111,23,4.20307731628418,118.39071941375732,512,13056,2.0,121.81550836962585,5.33,0.0,25.0,231.29,141,684,5.33,5.33,0.11881323,-0.21650454,0.35151377,1.6409806,0.00855349,0.02500000037252903,0.01,0.462148,0.9670691,0.0001,128.0,12103,15616,374784,24.0,54.18333333333334,86.16666666666667
ppo_kaz_2025-08-31_11-02-28_seed111,24,17.358330249786377,135.7490496635437,512,13568,2.0,29.49592458677303,5.66,0.0,25.0,238.41,141,684,5.66,5.66,0.39280623,0.038685728,0.37041566,1.6448125,0.006116274,0.02500000037252903,0.01,0.33591944,0.3953924,0.0001,128.0,12103,15616,390400,25.0,61.98333333333333,91.74166666666667
ppo_kaz_2025-08-31_11-02-28_seed111,25,3.7806992530822754,139.52974891662598,512,14080,2.0,135.4246835641803,5.96,0.0,25.0,243.54,141,684,5.96,5.96,0.3523496,0.10281018,0.2650346,1.5812031,0.012674094,0.02500000037252903,0.01,0.5120761,0.34630132,0.0001,128.0,12103,15616,406016,26.0,49.620000000000005,93.94000000000001
ppo_kaz_2025-08-31_11-02-28_seed111,26,3.455193042755127,142.9849419593811,512,14592,2.0,148.18274801564712,5.88,0.0,25.0,241.76,141,684,5.88,5.88,0.5082299,-0.037290353,0.5617545,1.645337,0.008759487,0.02500000037252903,0.01,0.35591656,0.3443231,0.0001,128.0,12103,15616,421632,27.0,38.36,93.96000000000001
ppo_kaz_2025-08-31_11-02-28_seed111,27,3.959209680557251,146.94415163993835,512,15104,3.0,129.31873815986856,6.04,0.0,25.0,247.88,141,684,6.04,6.04,0.1399785,-0.11547986,0.27178368,1.6513017,0.007508915,0.02500000037252903,0.01,0.43778712,0.5410154,0.0001,128.0,12103,15616,437248,28.0,41.96666666666667,93.7
ppo_kaz_2025-08-31_11-02-28_seed111,28,3.758938789367676,150.70309042930603,512,15616,3.0,136.20865587069804,5.87,0.0,25.0,244.02,141,684,5.87,5.87,0.06484078,-0.063410066,0.1439558,1.6081191,0.015049915,0.02500000037252903,0.01,0.62571067,0.3296129,0.0001,128.0,12103,15616,452864,29.0,42.78,92.78000000000002
ppo_kaz_2025-08-31_11-02-28_seed111,29,13.885815143585205,164.58890557289124,512,16128,3.0,36.872160165298425,5.74,0.0,25.0,241.83,141,684,5.74,5.74,0.072031125,-0.1762369,0.26384547,1.5835725,0.010330589,0.02500000037252903,0.01,0.22627401,0.37089032,0.0001,128.0,12103,15616,468480,30.0,45.61578947368421,92.51578947368422
ppo_kaz_2025-08-31_11-02-28_seed111,30,3.8721933364868164,168.46109890937805,512,16640,2.0,132.224802717245,5.65,0.0,25.0,238.26,141,684,5.65,5.65,0.12655771,-0.15905008,0.30136943,1.6027312,0.010626718,0.02500000037252903,0.01,0.50436115,0.49270335,0.0001,128.0,12103,15616,484096,31.0,50.300000000000004,92.51666666666667
ppo_kaz_2025-08-31_11-02-28_seed111,31,3.927427291870117,172.38852620124817,512,17152,3.0,130.36523962133026,4.85,0.0,25.0,220.84,141,684,4.85,4.85,0.27626765,0.10541381,0.1865622,1.5799632,0.0036508178,0.012500000186264515,0.01,0.51115495,0.5261171,0.0001,128.0,12103,15616,499712,32.0,50.20000000000001,92.56666666666666
ppo_kaz_2025-08-31_11-02-28_seed111,32,3.1840362548828125,175.57256245613098,512,17664,3.0,160.8021891129013,4.11,0.0,10.0,205.96,151,324,4.11,4.11,0.14836948,0.006997298,0.1556961,1.4428834,0.008393022,0.012500000186264515,0.01,0.5870364,0.4530634,0.0001,128.0,12103,15616,515328,33.0,39.75,92.525
ppo_kaz_2025-08-31_11-02-28_seed111,33,3.668814182281494,179.24137663841248,512,18176,2.0,139.55462843354115,3.94,0.0,10.0,203.16,151,324,3.94,3.94,0.29375806,0.07491212,0.23322016,1.4431168,0.004557038,0.0062500000931322575,0.01,0.4201576,0.44480327,0.0001,128.0,12103,15616,530944,34.0,41.71666666666666,92.86666666666666
