run_id,iter,time_this_iter_s,time_total_s,delta_env_steps,cum_env_steps,episodes_this_iter,throughput_steps_per_s,train_episode_return_mean,train_episode_return_min,train_episode_return_max,train_episode_len_mean,train_episode_len_min,train_episode_len_max,train_return_archer_0,train_return_mean_all_agents,total_loss,policy_loss,vf_loss,entropy,mean_kl,curr_kl_coeff,curr_entropy_coeff,vf_explained_var,grad_norm,lr,module_train_batch_size_mean,num_trainable_parameters,num_module_steps_trained,num_module_steps_trained_lifetime,weights_seq_no,cpu_util_percent,ram_util_percent
ppo_kaz_2025-08-31_11-10-34_seed111,0,7.689155340194702,7.689155340194702,512,1280,2.0,66.58728785508387,3.0,3.0,3.0,188.00000000000003,164,204,3.0,3.0,0.09136457,0.04712633,0.05865056,1.7634832,0.016112559,0.20000000298023224,0.01,0.6821721,0.3804203,0.0001,128.0,555527,15616,15616,1.0,66.14545454545454,95.41818181818181
ppo_kaz_2025-08-31_11-10-34_seed111,1,8.417690515518188,16.10684585571289,512,1792,3.0,60.82428417344607,1.7647058823529411,0.0,3.0,176.94117647058823,164,204,1.7647058823529411,1.7647058823529411,-0.21945836,-0.25034776,0.044383973,1.7496854,0.020011507,0.30000001192092896,0.01,0.5435748,0.5366808,0.0001,128.0,555527,15616,31232,2.0,72.71666666666665,95.64166666666667
ppo_kaz_2025-08-31_11-10-34_seed111,2,9.547865390777588,25.65471124649048,512,2304,4.0,53.62455156673529,1.2666666666666666,0.0,3.0,170.46666666666667,101,204,1.2666666666666666,1.2666666666666666,-0.20558316,-0.20850776,0.0156419,1.7167244,0.014833049,0.30000001192092896,0.01,0.84345376,0.4780332,0.0001,128.0,555527,15616,46848,3.0,81.73076923076923,95.70769230769231
ppo_kaz_2025-08-31_11-10-34_seed111,3,11.0466890335083,36.70140027999878,512,2816,3.0,46.348729329388455,1.2325581395348837,0.0,3.0,165.58139534883722,101,204,1.2325581395348837,1.2325581395348837,-0.029313184,-0.031957634,0.014924064,1.7011777,0.01577386,0.30000001192092896,0.01,0.8055734,0.32413936,0.0001,128.0,555527,15616,62464,4.0,90.55714285714285,95.46428571428571
ppo_kaz_2025-08-31_11-10-34_seed111,4,15.02548336982727,51.72688364982605,512,3328,3.0,34.07544285917278,1.290909090909091,0.0,3.0,167.4181818181818,101,204,1.290909090909091,1.290909090909091,-0.112996474,-0.13394535,0.03234837,1.6801453,0.018006546,0.30000001192092896,0.01,0.67573637,0.73550296,0.0001,128.0,555527,15616,78080,5.0,79.06190476190476,94.77619047619048
ppo_kaz_2025-08-31_11-10-34_seed111,5,9.118998289108276,60.845881938934326,512,3840,3.0,56.14651782658325,1.2686567164179106,0.0,3.0,167.67164179104478,101,204,1.2686567164179106,1.2686567164179106,-0.12877613,-0.14926793,0.03320609,1.6659008,0.0131490715,0.30000001192092896,0.01,0.6646571,0.66659385,0.0001,128.0,555527,15616,93696,6.0,84.92307692307692,90.43076923076924
